name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,audio_features,id,uri,track_href,analysis_url,duration_ms,time_signature,target
Take It Off,Softcult,0.646,0.669,6,-7.31,0,0.0275,0.0148,0.000115,0.373,0.484,114.999,audio_features,,5xtSnYsevveWRiYmKTnxWS,spotify:track:5xtSnYsevveWRiYmKTnxWS,https://api.spotify.com/v1/tracks/5xtSnYsevveWRiYmKTnxWS,https://api.spotify.com/v1/audio-analysis/5xtSnYsevveWRiYmKTnxWS,191685,4,indie
"It's Not You, It's Me",EXES,0.689,0.493,10,-8.138,1,0.0419,0.696,0.000129,0.133,0.314,96.027,audio_features,,72zrIWo99bFsoGvmSu0Dnf,spotify:track:72zrIWo99bFsoGvmSu0Dnf,https://api.spotify.com/v1/tracks/72zrIWo99bFsoGvmSu0Dnf,https://api.spotify.com/v1/audio-analysis/72zrIWo99bFsoGvmSu0Dnf,165000,4,indie
Dream House,COIN,0.822,0.66,0,-5.618,1,0.0553,0.152,0.00747,0.209,0.611,122.006,audio_features,,60lvIOvMGnA99LuSofbcyw,spotify:track:60lvIOvMGnA99LuSofbcyw,https://api.spotify.com/v1/tracks/60lvIOvMGnA99LuSofbcyw,https://api.spotify.com/v1/audio-analysis/60lvIOvMGnA99LuSofbcyw,184800,4,indie
Spinning,GRAE,0.641,0.857,7,-7.572,1,0.0431,0.0388,0.727,0.339,0.781,150,audio_features,,0R6pHybIu4aJA6gJEJgRbc,spotify:track:0R6pHybIu4aJA6gJEJgRbc,https://api.spotify.com/v1/tracks/0R6pHybIu4aJA6gJEJgRbc,https://api.spotify.com/v1/audio-analysis/0R6pHybIu4aJA6gJEJgRbc,188173,4,indie
Someday I'll Be Happy,OCTAVIO,0.585,0.867,2,-2.58,1,0.117,0.0698,0,0.14,0.464,146.01,audio_features,,36abeitRdTDdUxYahI6tMU,spotify:track:36abeitRdTDdUxYahI6tMU,https://api.spotify.com/v1/tracks/36abeitRdTDdUxYahI6tMU,https://api.spotify.com/v1/audio-analysis/36abeitRdTDdUxYahI6tMU,165680,4,indie
Half Life,The Undercover Dream Lovers,0.701,0.583,10,-7.474,1,0.0258,0.136,0.491,0.0769,0.67,106.004,audio_features,,7EpbGGZSj9wsXVHmQg7gyN,spotify:track:7EpbGGZSj9wsXVHmQg7gyN,https://api.spotify.com/v1/tracks/7EpbGGZSj9wsXVHmQg7gyN,https://api.spotify.com/v1/audio-analysis/7EpbGGZSj9wsXVHmQg7gyN,208893,4,indie
IDK,Phoebe Green,0.636,0.774,7,-5.219,1,0.0449,0.00335,0.000344,0.076,0.906,109.999,audio_features,,5oObGXk0NriZXxV78aIO0X,spotify:track:5oObGXk0NriZXxV78aIO0X,https://api.spotify.com/v1/tracks/5oObGXk0NriZXxV78aIO0X,https://api.spotify.com/v1/audio-analysis/5oObGXk0NriZXxV78aIO0X,206662,4,indie
Till Forever Falls Apart,Ashe,0.509,0.498,2,-6.94,1,0.0315,0.413,0,0.0674,0.283,99.729,audio_features,,2769RhOZs0ezRncRW1vryp,spotify:track:2769RhOZs0ezRncRW1vryp,https://api.spotify.com/v1/tracks/2769RhOZs0ezRncRW1vryp,https://api.spotify.com/v1/audio-analysis/2769RhOZs0ezRncRW1vryp,222861,4,indie
Dumb Girl,LAYNE,0.625,0.722,3,-6.073,1,0.0276,0.0162,0.122,0.133,0.797,120.024,audio_features,,1ncVpMTDUXN0kaJWncRg7t,spotify:track:1ncVpMTDUXN0kaJWncRg7t,https://api.spotify.com/v1/tracks/1ncVpMTDUXN0kaJWncRg7t,https://api.spotify.com/v1/audio-analysis/1ncVpMTDUXN0kaJWncRg7t,181248,4,indie
Cloud 9,Beach Bunny,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62E-05,0.344,0.902,80.974,audio_features,,6vFsBXYczYsP0H3lgunZOm,spotify:track:6vFsBXYczYsP0H3lgunZOm,https://api.spotify.com/v1/tracks/6vFsBXYczYsP0H3lgunZOm,https://api.spotify.com/v1/audio-analysis/6vFsBXYczYsP0H3lgunZOm,147351,4,indie
Best Thing,JAWNY,0.781,0.746,5,-6.327,0,0.38,0.503,0,0.106,0.858,95.73,audio_features,,4O7N7BLSnvItd2NecWsrV9,spotify:track:4O7N7BLSnvItd2NecWsrV9,https://api.spotify.com/v1/tracks/4O7N7BLSnvItd2NecWsrV9,https://api.spotify.com/v1/audio-analysis/4O7N7BLSnvItd2NecWsrV9,156709,4,indie
King of the Basement,Ryan Woods,0.522,0.577,7,-6.688,0,0.0319,0.0671,0.000215,0.288,0.662,80.989,audio_features,,2YGSiFpIrhHHzpogSahLK5,spotify:track:2YGSiFpIrhHHzpogSahLK5,https://api.spotify.com/v1/tracks/2YGSiFpIrhHHzpogSahLK5,https://api.spotify.com/v1/audio-analysis/2YGSiFpIrhHHzpogSahLK5,264821,3,indie
Mol y Sol,Brijs,0.58,0.798,11,-6.999,1,0.0259,0.141,0.00411,0.215,0.506,93.011,audio_features,,7AlzbuJ7jtFC2roWwgXvLL,spotify:track:7AlzbuJ7jtFC2roWwgXvLL,https://api.spotify.com/v1/tracks/7AlzbuJ7jtFC2roWwgXvLL,https://api.spotify.com/v1/audio-analysis/7AlzbuJ7jtFC2roWwgXvLL,210360,4,indie
PWR,Grand Pax,0.512,0.622,3,-7.829,1,0.0812,0.0408,0.049,0.286,0.415,173.925,audio_features,,7N2hQ47vk6s35F1rSoodDm,spotify:track:7N2hQ47vk6s35F1rSoodDm,https://api.spotify.com/v1/tracks/7N2hQ47vk6s35F1rSoodDm,https://api.spotify.com/v1/audio-analysis/7N2hQ47vk6s35F1rSoodDm,202435,4,indie
Lost In Love,Jany Green,0.788,0.846,1,-6.005,1,0.0411,0.0364,0.00466,0.0963,0.794,121.928,audio_features,,3ZeR4nO0QmiIP8DlNYz4wm,spotify:track:3ZeR4nO0QmiIP8DlNYz4wm,https://api.spotify.com/v1/tracks/3ZeR4nO0QmiIP8DlNYz4wm,https://api.spotify.com/v1/audio-analysis/3ZeR4nO0QmiIP8DlNYz4wm,130612,4,indie
Papercut,bennytheghost,0.602,0.516,2,-7.575,0,0.0533,0.521,1.69E-06,0.214,0.337,140.057,audio_features,,2eWz1ODTF9DcKikcwxsc9A,spotify:track:2eWz1ODTF9DcKikcwxsc9A,https://api.spotify.com/v1/tracks/2eWz1ODTF9DcKikcwxsc9A,https://api.spotify.com/v1/audio-analysis/2eWz1ODTF9DcKikcwxsc9A,193448,4,indie
Anybody Else,spill tab,0.658,0.666,0,-5.107,0,0.0398,0.139,0.00402,0.494,0.608,107.935,audio_features,,3FyNoNgNO6qkdjCD6eFikX,spotify:track:3FyNoNgNO6qkdjCD6eFikX,https://api.spotify.com/v1/tracks/3FyNoNgNO6qkdjCD6eFikX,https://api.spotify.com/v1/audio-analysis/3FyNoNgNO6qkdjCD6eFikX,130840,4,indie
What They'll Say About Us,FINNEAS,0.535,0.314,7,-12.823,0,0.0408,0.895,0.00015,0.0874,0.0663,145.095,audio_features,,27Y1N4Q4U3EfDU5Ubw8ws2,spotify:track:27Y1N4Q4U3EfDU5Ubw8ws2,https://api.spotify.com/v1/tracks/27Y1N4Q4U3EfDU5Ubw8ws2,https://api.spotify.com/v1/audio-analysis/27Y1N4Q4U3EfDU5Ubw8ws2,187601,4,indie
Dizzy,SHAED,0.625,0.477,4,-6.46,0,0.031,0.333,6.41E-05,0.344,0.199,113.979,audio_features,,2vB3u3aqSPeH51SSUuNbOh,spotify:track:2vB3u3aqSPeH51SSUuNbOh,https://api.spotify.com/v1/tracks/2vB3u3aqSPeH51SSUuNbOh,https://api.spotify.com/v1/audio-analysis/2vB3u3aqSPeH51SSUuNbOh,160667,4,indie
Weirdo,More Fatter,0.753,0.656,11,-5.073,0,0.0402,0.00674,0.0146,0.103,0.752,111,audio_features,,2bXZrZbhRU6IQha9s5I2X2,spotify:track:2bXZrZbhRU6IQha9s5I2X2,https://api.spotify.com/v1/tracks/2bXZrZbhRU6IQha9s5I2X2,https://api.spotify.com/v1/audio-analysis/2bXZrZbhRU6IQha9s5I2X2,181177,4,indie
Screws,The Foxies,0.576,0.829,0,-4.323,0,0.0593,0.00265,0.00515,0.304,0.652,167.99,audio_features,,4xTdNpAQ31dPOEvXtRKoby,spotify:track:4xTdNpAQ31dPOEvXtRKoby,https://api.spotify.com/v1/tracks/4xTdNpAQ31dPOEvXtRKoby,https://api.spotify.com/v1/audio-analysis/4xTdNpAQ31dPOEvXtRKoby,165323,4,indie
See You Later,Alexander 23,0.585,0.809,7,-6.21,1,0.0679,0.657,0.32,0.329,0.78,154.09,audio_features,,4OHXUCTieg7Ba4My21pFz8,spotify:track:4OHXUCTieg7Ba4My21pFz8,https://api.spotify.com/v1/tracks/4OHXUCTieg7Ba4My21pFz8,https://api.spotify.com/v1/audio-analysis/4OHXUCTieg7Ba4My21pFz8,162467,4,indie
Me & You Together Song,The 1975,0.272,0.763,9,-5.861,1,0.0348,1.65E-06,0.00157,0.299,0.394,107.388,audio_features,,4AQzk2yNWKs6sYhZi6NzVN,spotify:track:4AQzk2yNWKs6sYhZi6NzVN,https://api.spotify.com/v1/tracks/4AQzk2yNWKs6sYhZi6NzVN,https://api.spotify.com/v1/audio-analysis/4AQzk2yNWKs6sYhZi6NzVN,209501,4,indie
Hey Lover!,Wabie,0.586,0.744,4,-10.142,1,0.0508,0.00614,0.000172,0.372,0.523,117.006,audio_features,,7rC3P7tpWriaC4hYWKwGQd,spotify:track:7rC3P7tpWriaC4hYWKwGQd,https://api.spotify.com/v1/tracks/7rC3P7tpWriaC4hYWKwGQd,https://api.spotify.com/v1/audio-analysis/7rC3P7tpWriaC4hYWKwGQd,162560,4,indie
PINCH ME,young friend,0.777,0.465,6,-10.55,0,0.0501,0.621,0,0.0932,0.757,113.003,audio_features,,1VkM4OtAnNtJa6XBT3SHR6,spotify:track:1VkM4OtAnNtJa6XBT3SHR6,https://api.spotify.com/v1/tracks/1VkM4OtAnNtJa6XBT3SHR6,https://api.spotify.com/v1/audio-analysis/1VkM4OtAnNtJa6XBT3SHR6,179363,4,indie
Just a Little Bit Lonely,yaeow,0.458,0.488,2,-11.546,1,0.0554,0.931,0.248,0.333,0.593,93.14,audio_features,,5HkDr6w8kst095gAP09k8C,spotify:track:5HkDr6w8kst095gAP09k8C,https://api.spotify.com/v1/tracks/5HkDr6w8kst095gAP09k8C,https://api.spotify.com/v1/audio-analysis/5HkDr6w8kst095gAP09k8C,123191,4,indie
Monsters,Foreign Air,0.552,0.673,9,-4.9,0,0.0298,0.00553,0,0.114,0.174,89.993,audio_features,,1YsPiKqxgsQjp1KR4Anhlp,spotify:track:1YsPiKqxgsQjp1KR4Anhlp,https://api.spotify.com/v1/tracks/1YsPiKqxgsQjp1KR4Anhlp,https://api.spotify.com/v1/audio-analysis/1YsPiKqxgsQjp1KR4Anhlp,224053,4,indie
Self Aware Bitch,Anna Sofia,0.79,0.461,0,-8.717,1,0.0738,0.714,1.08E-05,0.16,0.442,155.952,audio_features,,2Ps9PNE2gwk27WW97VGswu,spotify:track:2Ps9PNE2gwk27WW97VGswu,https://api.spotify.com/v1/tracks/2Ps9PNE2gwk27WW97VGswu,https://api.spotify.com/v1/audio-analysis/2Ps9PNE2gwk27WW97VGswu,169373,4,indie
My House,Elderbrook,0.888,0.588,9,-6.678,1,0.0345,0.18,0.0114,0.0823,0.656,120.996,audio_features,,69cOm540NYGkZpL4Jx2mUx,spotify:track:69cOm540NYGkZpL4Jx2mUx,https://api.spotify.com/v1/tracks/69cOm540NYGkZpL4Jx2mUx,https://api.spotify.com/v1/audio-analysis/69cOm540NYGkZpL4Jx2mUx,222010,4,indie
she calls me daddy,KiNG MALA,0.796,0.426,9,-7.994,1,0.0324,0.031,0.00446,0.171,0.572,100.006,audio_features,,4nBsvvjN134KFVcvFMLWwK,spotify:track:4nBsvvjN134KFVcvFMLWwK,https://api.spotify.com/v1/tracks/4nBsvvjN134KFVcvFMLWwK,https://api.spotify.com/v1/audio-analysis/4nBsvvjN134KFVcvFMLWwK,183570,4,indie
Dover Beach,Baby Queen,0.581,0.831,1,-5.484,1,0.057,0.0814,0,0.078,0.665,99.913,audio_features,,24xZVbTSffURaVwGfiVTOu,spotify:track:24xZVbTSffURaVwGfiVTOu,https://api.spotify.com/v1/tracks/24xZVbTSffURaVwGfiVTOu,https://api.spotify.com/v1/audio-analysis/24xZVbTSffURaVwGfiVTOu,218053,4,indie
Guts,Augustine,0.693,0.649,11,-7.246,1,0.0257,0.157,0.0195,0.0783,0.835,105.984,audio_features,,5cVBkcYGi6aiG4cnTMfN6x,spotify:track:5cVBkcYGi6aiG4cnTMfN6x,https://api.spotify.com/v1/tracks/5cVBkcYGi6aiG4cnTMfN6x,https://api.spotify.com/v1/audio-analysis/5cVBkcYGi6aiG4cnTMfN6x,206233,4,indie
summer&cigarettes,sammy rash,0.834,0.402,5,-10.277,0,0.072,0.76,0,0.279,0.684,122.008,audio_features,,5PmtPTXrLqgqQfqngsUqZp,spotify:track:5PmtPTXrLqgqQfqngsUqZp,https://api.spotify.com/v1/tracks/5PmtPTXrLqgqQfqngsUqZp,https://api.spotify.com/v1/audio-analysis/5PmtPTXrLqgqQfqngsUqZp,114428,4,indie
Sad To See You Happy,Olivia Lunny,0.643,0.648,8,-5.734,1,0.0428,0.0139,0,0.162,0.552,139.997,audio_features,,6ffcV0j4CLdpOE5CLLVzWm,spotify:track:6ffcV0j4CLdpOE5CLLVzWm,https://api.spotify.com/v1/tracks/6ffcV0j4CLdpOE5CLLVzWm,https://api.spotify.com/v1/audio-analysis/6ffcV0j4CLdpOE5CLLVzWm,174921,4,indie
FEEL LIKE,Josh Fudge,0.592,0.733,5,-7.09,1,0.0544,0.109,0.201,0.591,0.695,104.977,audio_features,,0jJGplHmOPpams1xAV2vhg,spotify:track:0jJGplHmOPpams1xAV2vhg,https://api.spotify.com/v1/tracks/0jJGplHmOPpams1xAV2vhg,https://api.spotify.com/v1/audio-analysis/0jJGplHmOPpams1xAV2vhg,188143,4,indie
Sports,Beach Bunny,0.231,0.877,9,-5.278,1,0.0574,0.000653,0.026,0.0694,0.524,186.142,audio_features,,77G0k1La0c5Dw8bAFANcyp,spotify:track:77G0k1La0c5Dw8bAFANcyp,https://api.spotify.com/v1/tracks/77G0k1La0c5Dw8bAFANcyp,https://api.spotify.com/v1/audio-analysis/77G0k1La0c5Dw8bAFANcyp,164165,4,indie
iWANT,Stemlines,0.552,0.652,10,-7.308,1,0.0413,0.283,0.0179,0.11,0.396,93.571,audio_features,,1Roo3cfWEz5yrZf2yzntKQ,spotify:track:1Roo3cfWEz5yrZf2yzntKQ,https://api.spotify.com/v1/tracks/1Roo3cfWEz5yrZf2yzntKQ,https://api.spotify.com/v1/audio-analysis/1Roo3cfWEz5yrZf2yzntKQ,241692,4,indie
Playlist,Litany,0.938,0.477,8,-5.892,1,0.0721,0.133,0,0.135,0.79,119.989,audio_features,,0TLtjH5IDsmrZvvPSwB0A6,spotify:track:0TLtjH5IDsmrZvvPSwB0A6,https://api.spotify.com/v1/tracks/0TLtjH5IDsmrZvvPSwB0A6,https://api.spotify.com/v1/audio-analysis/0TLtjH5IDsmrZvvPSwB0A6,153491,4,indie
easy for u.,will hyde,0.689,0.493,6,-6.357,0,0.0374,0.0764,0,0.156,0.813,149.987,audio_features,,7LByPJBcAtpbqI3GM1zl1f,spotify:track:7LByPJBcAtpbqI3GM1zl1f,https://api.spotify.com/v1/tracks/7LByPJBcAtpbqI3GM1zl1f,https://api.spotify.com/v1/audio-analysis/7LByPJBcAtpbqI3GM1zl1f,136440,4,indie
Loverboy,Sir Sly,0.669,0.786,6,-6.459,1,0.0871,0.306,0.0596,0.383,0.738,88.997,audio_features,,3jB55bujusQsAK5EYXcgnX,spotify:track:3jB55bujusQsAK5EYXcgnX,https://api.spotify.com/v1/tracks/3jB55bujusQsAK5EYXcgnX,https://api.spotify.com/v1/audio-analysis/3jB55bujusQsAK5EYXcgnX,163813,4,indie
Close To You,Dayglow,0.875,0.649,6,-5.754,1,0.0433,0.429,0.00237,0.0704,0.833,140.031,audio_features,,4ReJJcpW8HtVnqzhf6DwNV,spotify:track:4ReJJcpW8HtVnqzhf6DwNV,https://api.spotify.com/v1/tracks/4ReJJcpW8HtVnqzhf6DwNV,https://api.spotify.com/v1/audio-analysis/4ReJJcpW8HtVnqzhf6DwNV,194693,4,indie
always,keshi,0.773,0.494,1,-6.855,0,0.06,0.536,0.000274,0.0243,0.566,90.001,audio_features,,5VyDhDfrTZuywIydd5R7j2,spotify:track:5VyDhDfrTZuywIydd5R7j2,https://api.spotify.com/v1/tracks/5VyDhDfrTZuywIydd5R7j2,https://api.spotify.com/v1/audio-analysis/5VyDhDfrTZuywIydd5R7j2,172355,4,indie
Demons,Wingtip,0.863,0.433,4,-8.929,1,0.046,0.771,0,0.099,0.785,103.975,audio_features,,08qsZgJlJnSbeAeLMtUHkn,spotify:track:08qsZgJlJnSbeAeLMtUHkn,https://api.spotify.com/v1/tracks/08qsZgJlJnSbeAeLMtUHkn,https://api.spotify.com/v1/audio-analysis/08qsZgJlJnSbeAeLMtUHkn,163067,4,indie
Dance No More - Haiva Ru Remix,Swaine Delgado,0.724,0.534,11,-8.693,0,0.0391,0.154,5.12E-05,0.138,0.466,129.985,audio_features,,0muaqPO5pU2LuEQjIDEHbD,spotify:track:0muaqPO5pU2LuEQjIDEHbD,https://api.spotify.com/v1/tracks/0muaqPO5pU2LuEQjIDEHbD,https://api.spotify.com/v1/audio-analysis/0muaqPO5pU2LuEQjIDEHbD,215135,4,indie
bored&blind,ella jane,0.734,0.545,1,-9.771,1,0.0597,0.103,0.000289,0.0882,0.783,146.076,audio_features,,5aNWkMWnXjJGMTj16ikdRd,spotify:track:5aNWkMWnXjJGMTj16ikdRd,https://api.spotify.com/v1/tracks/5aNWkMWnXjJGMTj16ikdRd,https://api.spotify.com/v1/audio-analysis/5aNWkMWnXjJGMTj16ikdRd,221658,4,indie
bittersweet,remme,0.619,0.425,4,-9.953,1,0.138,0.662,1.44E-05,0.12,0.323,171.696,audio_features,,4tMx9TwsMwvPKJKpQZcxDV,spotify:track:4tMx9TwsMwvPKJKpQZcxDV,https://api.spotify.com/v1/tracks/4tMx9TwsMwvPKJKpQZcxDV,https://api.spotify.com/v1/audio-analysis/4tMx9TwsMwvPKJKpQZcxDV,159533,4,indie
Crush,Glades,0.753,0.479,9,-5.083,0,0.0742,0.127,3.39E-06,0.149,0.644,107,audio_features,,7jHMDHHLkFQxWnKTYq7Aan,spotify:track:7jHMDHHLkFQxWnKTYq7Aan,https://api.spotify.com/v1/tracks/7jHMDHHLkFQxWnKTYq7Aan,https://api.spotify.com/v1/audio-analysis/7jHMDHHLkFQxWnKTYq7Aan,193657,4,indie
Like 1999 - Late Night Mix,Valley,0.409,0.501,7,-7.963,1,0.0304,0.0103,0.000886,0.088,0.424,188.174,audio_features,,7s0X4wWySiulPPh8EXnjyn,spotify:track:7s0X4wWySiulPPh8EXnjyn,https://api.spotify.com/v1/tracks/7s0X4wWySiulPPh8EXnjyn,https://api.spotify.com/v1/audio-analysis/7s0X4wWySiulPPh8EXnjyn,185745,4,indie
Oceansize,Oh Wonder,0.764,0.392,11,-11.767,1,0.0468,0.809,0.0165,0.23,0.543,139.985,audio_features,,3F3F2UtIm9wDUq6uPt42Jx,spotify:track:3F3F2UtIm9wDUq6uPt42Jx,https://api.spotify.com/v1/tracks/3F3F2UtIm9wDUq6uPt42Jx,https://api.spotify.com/v1/audio-analysis/3F3F2UtIm9wDUq6uPt42Jx,223160,4,indie
Fall to Pieces,Pale Waves,0.712,0.7,7,-3.272,1,0.0318,0.16,0,0.0586,0.723,99.996,audio_features,,6GBYnyMRtW43bVnwJQoiDA,spotify:track:6GBYnyMRtW43bVnwJQoiDA,https://api.spotify.com/v1/tracks/6GBYnyMRtW43bVnwJQoiDA,https://api.spotify.com/v1/audio-analysis/6GBYnyMRtW43bVnwJQoiDA,167893,4,indie
is your bedroom ceiling bored? (feat. Cavetown),Sody,0.616,0.45,6,-9.832,1,0.114,0.529,1.58E-06,0.0926,0.195,123.851,audio_features,,3ehrCQoouv7NW8LRgcMvRF,spotify:track:3ehrCQoouv7NW8LRgcMvRF,https://api.spotify.com/v1/tracks/3ehrCQoouv7NW8LRgcMvRF,https://api.spotify.com/v1/audio-analysis/3ehrCQoouv7NW8LRgcMvRF,207510,4,indie
Feels Right,Roosevelt,0.586,0.948,5,-4.179,0,0.124,0.00952,0.00255,0.434,0.936,106.216,audio_features,,5j8oKK0JbQrPz9ch6fu1Iu,spotify:track:5j8oKK0JbQrPz9ch6fu1Iu,https://api.spotify.com/v1/tracks/5j8oKK0JbQrPz9ch6fu1Iu,https://api.spotify.com/v1/audio-analysis/5j8oKK0JbQrPz9ch6fu1Iu,274716,4,indie
Beatrice,Dizzy,0.511,0.522,1,-6.584,1,0.0656,0.322,0.000547,0.118,0.185,76.955,audio_features,,6Jvdy4iVwC03Y2Mw4M14R4,spotify:track:6Jvdy4iVwC03Y2Mw4M14R4,https://api.spotify.com/v1/tracks/6Jvdy4iVwC03Y2Mw4M14R4,https://api.spotify.com/v1/audio-analysis/6Jvdy4iVwC03Y2Mw4M14R4,241667,4,indie
Backyard Boy (with Jeremy Zucker),Claire Rosinkranz,0.753,0.739,5,-6.49,1,0.208,0.303,5.36E-06,0.0876,0.494,138.09,audio_features,,4rE4qF4baoXpustrgtnFRw,spotify:track:4rE4qF4baoXpustrgtnFRw,https://api.spotify.com/v1/tracks/4rE4qF4baoXpustrgtnFRw,https://api.spotify.com/v1/audio-analysis/4rE4qF4baoXpustrgtnFRw,129026,4,indie
HERE'S YOUR SONG,Chloe Lilac,0.615,0.655,6,-6.31,1,0.0338,0.184,0,0.11,0.209,132.029,audio_features,,5ipcN7k8N08XaMyd9rcFOO,spotify:track:5ipcN7k8N08XaMyd9rcFOO,https://api.spotify.com/v1/tracks/5ipcN7k8N08XaMyd9rcFOO,https://api.spotify.com/v1/audio-analysis/5ipcN7k8N08XaMyd9rcFOO,214853,4,indie
DUI,Caroline Kole,0.403,0.471,7,-9.115,1,0.0588,0.516,7.78E-06,0.111,0.212,167.444,audio_features,,585BK4XWLggY2wCeO6dG1U,spotify:track:585BK4XWLggY2wCeO6dG1U,https://api.spotify.com/v1/tracks/585BK4XWLggY2wCeO6dG1U,https://api.spotify.com/v1/audio-analysis/585BK4XWLggY2wCeO6dG1U,178602,4,indie
Into My Arms,COIN,0.419,0.894,2,-6.33,1,0.0824,0.00902,6.09E-06,0.114,0.282,175.04,audio_features,,5zTkiTjxGgLlhtc24r2Qse,spotify:track:5zTkiTjxGgLlhtc24r2Qse,https://api.spotify.com/v1/tracks/5zTkiTjxGgLlhtc24r2Qse,https://api.spotify.com/v1/audio-analysis/5zTkiTjxGgLlhtc24r2Qse,231427,4,indie
Boys Cry,Oscar Scheller,0.754,0.585,1,-5.107,0,0.0439,0.113,0.00115,0.144,0.409,129.969,audio_features,,3N9wM13u8XFj8mqGPZ2Vwc,spotify:track:3N9wM13u8XFj8mqGPZ2Vwc,https://api.spotify.com/v1/tracks/3N9wM13u8XFj8mqGPZ2Vwc,https://api.spotify.com/v1/audio-analysis/3N9wM13u8XFj8mqGPZ2Vwc,217927,4,indie
These Drugs,Baby Queen,0.555,0.606,11,-5.806,1,0.0294,0.00882,5.59E-06,0.118,0.147,93.016,audio_features,,03GpiUeYPwWFTvZu3feZLi,spotify:track:03GpiUeYPwWFTvZu3feZLi,https://api.spotify.com/v1/tracks/03GpiUeYPwWFTvZu3feZLi,https://api.spotify.com/v1/audio-analysis/03GpiUeYPwWFTvZu3feZLi,242045,4,indie
I'D RATHER GO TO BED,G Flip,0.902,0.463,9,-8.32,1,0.033,0.819,0.00958,0.382,0.578,106.985,audio_features,,56UaiLojZ2hD0856fADjIg,spotify:track:56UaiLojZ2hD0856fADjIg,https://api.spotify.com/v1/tracks/56UaiLojZ2hD0856fADjIg,https://api.spotify.com/v1/audio-analysis/56UaiLojZ2hD0856fADjIg,228791,4,indie
Take Yourself Home,Troye Sivan,0.364,0.606,5,-9.188,0,0.0831,0.0748,0.000322,0.106,0.289,99.73,audio_features,,6YndZBGmLySgsVScckWkmO,spotify:track:6YndZBGmLySgsVScckWkmO,https://api.spotify.com/v1/tracks/6YndZBGmLySgsVScckWkmO,https://api.spotify.com/v1/audio-analysis/6YndZBGmLySgsVScckWkmO,249370,4,indie
Islands,rei brown,0.655,0.485,10,-9.253,1,0.0383,0.378,0.0425,0.111,0.446,85.956,audio_features,,3qcX9BuZQtCEVokWikQHim,spotify:track:3qcX9BuZQtCEVokWikQHim,https://api.spotify.com/v1/tracks/3qcX9BuZQtCEVokWikQHim,https://api.spotify.com/v1/audio-analysis/3qcX9BuZQtCEVokWikQHim,233172,4,indie
virtual reality,renforshort,0.677,0.539,6,-7.793,1,0.0824,0.0568,8.87E-05,0.148,0.438,155.021,audio_features,,7wWqAGY1k2cr1ntffgBBH1,spotify:track:7wWqAGY1k2cr1ntffgBBH1,https://api.spotify.com/v1/tracks/7wWqAGY1k2cr1ntffgBBH1,https://api.spotify.com/v1/audio-analysis/7wWqAGY1k2cr1ntffgBBH1,161250,4,indie
Still Here,Kllo,0.667,0.72,2,-8.741,1,0.0447,0.273,0.571,0.0474,0.499,130.018,audio_features,,5NRFBtaNmTV0F9NaPwhOL2,spotify:track:5NRFBtaNmTV0F9NaPwhOL2,https://api.spotify.com/v1/tracks/5NRFBtaNmTV0F9NaPwhOL2,https://api.spotify.com/v1/audio-analysis/5NRFBtaNmTV0F9NaPwhOL2,214682,4,indie
Honey,Rook Monroe,0.702,0.709,9,-6.35,1,0.0517,0.334,1.68E-05,0.232,0.391,114.939,audio_features,,658qcSLPvoU4IZJhjxPHRo,spotify:track:658qcSLPvoU4IZJhjxPHRo,https://api.spotify.com/v1/tracks/658qcSLPvoU4IZJhjxPHRo,https://api.spotify.com/v1/audio-analysis/658qcSLPvoU4IZJhjxPHRo,148696,4,indie
Nirvana,ELLIANA,0.479,0.402,4,-9.573,1,0.0311,0.321,4.11E-05,0.116,0.153,134.035,audio_features,,11VPN6SfBRRmF2fESXlNep,spotify:track:11VPN6SfBRRmF2fESXlNep,https://api.spotify.com/v1/tracks/11VPN6SfBRRmF2fESXlNep,https://api.spotify.com/v1/audio-analysis/11VPN6SfBRRmF2fESXlNep,266036,4,indie
newton's 3rd,Monica Riskey,0.491,0.438,0,-6.671,1,0.0413,0.873,5.03E-05,0.148,0.186,128.624,audio_features,,04XuUgPllN26q6JHF5PCJZ,spotify:track:04XuUgPllN26q6JHF5PCJZ,https://api.spotify.com/v1/tracks/04XuUgPllN26q6JHF5PCJZ,https://api.spotify.com/v1/audio-analysis/04XuUgPllN26q6JHF5PCJZ,206373,5,indie
Risk It All,Jackson Harris,0.558,0.785,11,-7.766,1,0.0567,0.345,3.76E-05,0.173,0.767,197.932,audio_features,,110004u5CbqwZ6mD0elr6l,spotify:track:110004u5CbqwZ6mD0elr6l,https://api.spotify.com/v1/tracks/110004u5CbqwZ6mD0elr6l,https://api.spotify.com/v1/audio-analysis/110004u5CbqwZ6mD0elr6l,213333,4,indie
Average Joe,Oscar Scheller,0.732,0.671,4,-4.255,1,0.0513,0.0619,0.0416,0.316,0.697,123.973,audio_features,,7HKrIgAJKM57tIg19iLnUC,spotify:track:7HKrIgAJKM57tIg19iLnUC,https://api.spotify.com/v1/tracks/7HKrIgAJKM57tIg19iLnUC,https://api.spotify.com/v1/audio-analysis/7HKrIgAJKM57tIg19iLnUC,197307,4,indie
