name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,audio_features,id,uri,track_href,analysis_url,duration_ms,time_signature,target
Trouble No More,Allman Brothers Band,0.556,0.567,9,-11.426,0,0.0333,0.747,3.77E-06,0.13,0.5,70.055,audio_features,,09NEAaQ8HTHtyTRfkZI4Gm,spotify:track:09NEAaQ8HTHtyTRfkZI4Gm,https://api.spotify.com/v1/tracks/09NEAaQ8HTHtyTRfkZI4Gm,https://api.spotify.com/v1/audio-analysis/09NEAaQ8HTHtyTRfkZI4Gm,183240,4,blues
Love Me Like a Man - Remastered,Bonnie Raitt,0.595,0.525,11,-11.582,0,0.0499,0.00336,8.72E-06,0.258,0.668,174.134,audio_features,,2LAwa7amti4xehvCeWBRQ7,spotify:track:2LAwa7amti4xehvCeWBRQ7,https://api.spotify.com/v1/tracks/2LAwa7amti4xehvCeWBRQ7,https://api.spotify.com/v1/audio-analysis/2LAwa7amti4xehvCeWBRQ7,259720,4,blues
Leaving Trunk,Taj Mahal,0.542,0.502,3,-10.607,0,0.0515,0.543,0.00422,0.122,0.816,89.934,audio_features,,1Wg6dLYXgqxs0YtQS6ifco,spotify:track:1Wg6dLYXgqxs0YtQS6ifco,https://api.spotify.com/v1/tracks/1Wg6dLYXgqxs0YtQS6ifco,https://api.spotify.com/v1/audio-analysis/1Wg6dLYXgqxs0YtQS6ifco,303920,4,blues
Juke,Little Walter,0.566,0.657,4,-10.33,1,0.0693,0.0263,0,0.299,0.466,92.889,audio_features,,2cjmpXHMfblf5Z8Ddzav1w,spotify:track:2cjmpXHMfblf5Z8Ddzav1w,https://api.spotify.com/v1/tracks/2cjmpXHMfblf5Z8Ddzav1w,https://api.spotify.com/v1/audio-analysis/2cjmpXHMfblf5Z8Ddzav1w,202917,4,blues
Mean Mistreater,Johnny Winter,0.554,0.49,9,-8.725,1,0.0267,0.624,1.55E-06,0.133,0.674,134.543,audio_features,,5PqC3OJ24NIO5pP7me68dn,spotify:track:5PqC3OJ24NIO5pP7me68dn,https://api.spotify.com/v1/tracks/5PqC3OJ24NIO5pP7me68dn,https://api.spotify.com/v1/audio-analysis/5PqC3OJ24NIO5pP7me68dn,215947,4,blues
"Do Right Woman, Do Right Man",Etta James,0.439,0.413,2,-6.755,1,0.0293,0.245,8.78E-05,0.373,0.957,131.645,audio_features,,6MBT2rtlyXmTcZqYEAvmjL,spotify:track:6MBT2rtlyXmTcZqYEAvmjL,https://api.spotify.com/v1/tracks/6MBT2rtlyXmTcZqYEAvmjL,https://api.spotify.com/v1/audio-analysis/6MBT2rtlyXmTcZqYEAvmjL,272933,4,blues
Big Chief - Remastered,Professor Longhair,0.56,0.73,1,-5.69,1,0.0362,0.0694,0,0.107,0.487,68.184,audio_features,,0oNrkWjdY3U8sZRJkcjbDP,spotify:track:0oNrkWjdY3U8sZRJkcjbDP,https://api.spotify.com/v1/tracks/0oNrkWjdY3U8sZRJkcjbDP,https://api.spotify.com/v1/audio-analysis/0oNrkWjdY3U8sZRJkcjbDP,223490,4,blues
Little Angel Child,Jimmy Dawkins,0.5,0.638,2,-7.262,1,0.0461,0.131,4.24E-05,0.0784,0.466,71.742,audio_features,,6YWQvHKfyIQ2IltqM0Cesz,spotify:track:6YWQvHKfyIQ2IltqM0Cesz,https://api.spotify.com/v1/tracks/6YWQvHKfyIQ2IltqM0Cesz,https://api.spotify.com/v1/audio-analysis/6YWQvHKfyIQ2IltqM0Cesz,256466,4,blues
Give Me Back My Wig,Hound Dog Taylor,0.642,0.708,9,-13.402,1,0.0543,0.00305,0.0015,0.182,0.477,121.225,audio_features,,6PPKEOG6TwpExLXDnj1QKH,spotify:track:6PPKEOG6TwpExLXDnj1QKH,https://api.spotify.com/v1/tracks/6PPKEOG6TwpExLXDnj1QKH,https://api.spotify.com/v1/audio-analysis/6PPKEOG6TwpExLXDnj1QKH,177093,4,blues
You Don't Want Me,Earl Hooker,0.592,0.464,7,-16.925,1,0.0374,0.761,1.32E-05,0.109,0.64,145.035,audio_features,,1uOKBuziYCCioYymiwI8zi,spotify:track:1uOKBuziYCCioYymiwI8zi,https://api.spotify.com/v1/tracks/1uOKBuziYCCioYymiwI8zi,https://api.spotify.com/v1/audio-analysis/1uOKBuziYCCioYymiwI8zi,226027,4,blues
